Time (s),Altitude (m),Velocity (m/s),Reference (m),Position Error (m),Integral Error,Action,Thrust (N),PWM
6.068401336669922,1.1348494291305542,-0.034737128764390945,1.0,-0.1348494291305542,0.7977995178475984,0.61554754,0.48466429114341736,51011
6.079397201538086,1.1344927549362183,-0.03659113124012947,1.0,-0.13449275493621826,0.7964545902982362,0.6304039,0.4891211688518524,51194
6.090198278427124,1.134844422340393,-0.034730032086372375,1.0,-0.13484442234039307,0.7951061460748322,0.5852748,0.47558245062828064,50639
6.1012256145477295,1.1344879865646362,-0.036610450595617294,1.0,-0.13448798656463623,0.7937612662091859,0.59466994,0.4784010052680969,50754
6.112267255783081,1.1341108083724976,-0.03881765156984329,1.0,-0.13411080837249756,0.7924201581254608,0.60702,0.4821060299873352,50906
6.123241901397705,1.1337162256240845,-0.040207330137491226,1.0,-0.13371622562408447,0.79108299586922,0.6128022,0.4838407039642334,50977
6.134106874465942,1.1313163042068481,-0.05293985828757286,1.0,-0.13131630420684814,0.7897698328271515,0.7451936,0.5235580801963806,52606
6.1451027393341064,1.1307822465896606,-0.053825318813323975,1.0,-0.13078224658966064,0.788462010361255,0.7467391,0.5240217447280884,52625
6.155933380126953,1.1302357912063599,-0.055456481873989105,1.0,-0.13023579120635986,0.7871596524491914,0.7521163,0.5256349444389343,52691
6.166826248168945,1.1296755075454712,-0.05654279515147209,1.0,-0.1296755075454712,0.7858628973737367,0.7552394,0.5265718698501587,52729
6.177597761154175,1.1265360116958618,-0.06975600123405457,1.0,-0.12653601169586182,0.784597537256778,0.8488966,0.5546690225601196,53881
6.188421726226807,1.125830888748169,-0.07111608237028122,1.0,-0.12583088874816895,0.7833392283692964,0.8539474,0.5561842322349548,53943
6.199210166931152,1.125117301940918,-0.0718119665980339,1.0,-0.12511730194091797,0.7820880553498872,0.85711557,0.5571346879005432,53982
6.209988355636597,1.1243953704833984,-0.07256308197975159,1.0,-0.12439537048339844,0.7808441016450532,0.8607562,0.5582268834114075,54027
6.220820426940918,1.1245747804641724,-0.0679544061422348,1.0,-0.12457478046417236,0.7795983538404115,0.8353899,0.550616979598999,53715
6.231586217880249,1.1238961219787598,-0.06778077036142349,1.0,-0.12389612197875977,0.7783593926206239,0.83569944,0.5507098436355591,53719
6.242542266845703,1.123218297958374,-0.06777782738208771,1.0,-0.12321829795837402,0.7771272096410402,0.8366755,0.5510026812553406,53731
6.253134250640869,1.122544288635254,-0.06702282279729843,1.0,-0.1225442886352539,0.7759017667546877,0.8351663,0.5505498647689819,53712
6.263692617416382,1.1219213008880615,-0.06643328815698624,1.0,-0.12192130088806152,0.7746825537458071,0.8333753,0.5500125885009766,53690
6.274571895599365,1.1212595701217651,-0.06535612046718597,1.0,-0.12125957012176514,0.7734699580445894,0.83065635,0.5491968989372253,53657
6.285037994384766,1.1206097602844238,-0.06461311131715775,1.0,-0.12060976028442383,0.7722638604417451,0.82886493,0.5486595034599304,53635
6.295907258987427,1.1199709177017212,-0.06340724229812622,1.0,-0.11997091770172119,0.7710641512647279,0.82537013,0.5476110577583313,53592
6.306760311126709,1.119341254234314,-0.06252555549144745,1.0,-0.11934125423431396,0.7698707387223848,0.8228203,0.5468460917472839,53561
6.3171916007995605,1.119593620300293,-0.05303536355495453,1.0,-0.12013363838195801,0.7686694023385652,0.766807,0.5300421714782715,52872
6.327929735183716,1.119069218635559,-0.052039530128240585,1.0,-0.11906921863555908,0.7674787101522096,0.76421475,0.5292644500732422,52840
6.338597059249878,1.1185636520385742,-0.04962033033370972,1.0,-0.11856365203857422,0.7662930736318239,0.7512564,0.5253769755363464,52680
6.349251747131348,1.116490364074707,-0.05653666332364082,1.0,-0.11649036407470703,0.7651281699910768,0.8096504,0.5428951382637024,53399
