Time (s),Altitude (m),Velocity (m/s),Reference (m),Position Error (m),Integral Error,Action,Thrust (N),PWM
3.9716637134552,0.9685837626457214,0.05997464805841446,1.0,0.031653523445129395,1.4503491757065026,0.72827137,0.518481433391571,50912
3.982381582260132,0.9691795110702515,0.05919143930077553,1.0,0.031416237354278564,1.4506633380800453,0.7465136,0.5239540934562683,51158
3.9931559562683105,0.9697677493095398,0.05806249380111694,1.0,0.030820488929748535,1.4509715429693428,0.7502462,0.5250738859176636,51209
4.0039756298065186,0.9703431129455566,0.05698513239622116,1.0,0.02965688705444336,1.4512681118398874,0.7621802,0.5286540985107422,51370
4.014571666717529,0.9697856903076172,0.048709895461797714,1.0,0.030214309692382812,1.4515702549368112,0.8163551,0.5449065566062927,52101
4.02515172958374,0.9702622890472412,0.04662084951996803,1.0,0.02973771095275879,1.4518676320463388,0.82657623,0.5479729175567627,52239
4.035542964935303,0.9707180261611938,0.04452197253704071,1.0,0.029281973838806152,1.4521604517847269,0.83638155,0.550914466381073,52372
4.045961380004883,0.9711545705795288,0.04278455674648285,1.0,0.02884542942047119,1.4524489060789316,0.8439894,0.5531968474388123,52474
4.0566301345825195,0.9715802073478699,0.04216676205396652,1.0,0.028419792652130127,1.452733104005453,0.84604466,0.5538133978843689,52502
4.0672547817230225,0.9721622467041016,0.042016640305519104,1.0,0.027837753295898438,1.4530114815384119,0.84547347,0.5536420941352844,52494
4.0780463218688965,0.9725764989852905,0.040834926068782806,1.0,0.027423501014709473,1.4532857165485589,0.85017574,0.5550527572631836,52558
4.088764429092407,0.9729781746864319,0.039649758487939835,1.0,0.027021825313568115,1.4535559348016946,0.85478884,0.5564366579055786,52620
4.099402904510498,0.9733750224113464,0.0397169254720211,1.0,0.026624977588653564,1.4538221845775812,0.8536864,0.55610591173172,52605
4.1099748611450195,0.9718711972236633,0.027966924011707306,1.0,0.02812880277633667,1.4541034726053446,0.9014708,0.5704412460327148,53250
4.120686054229736,0.9721500873565674,0.027661867439746857,1.0,0.027849912643432617,1.454381971731779,0.9020683,0.5706205368041992,53258
4.131308555603027,0.9726998209953308,0.027307484298944473,1.0,0.027573883533477783,1.4546577105671137,0.9020785,0.5706235766410828,53258
4.1423211097717285,0.9729853272438049,0.027827193960547447,1.0,0.02701467275619507,1.4549278572946756,0.90037584,0.5701127648353577,53235
4.153088569641113,0.9732633233070374,0.02775784209370613,1.0,0.026736676692962646,1.4551952240616053,0.9002311,0.5700693726539612,53233
4.163578748703003,0.973540723323822,0.027696382254362106,1.0,0.02645927667617798,1.455459816828367,0.9000607,0.5700182318687439,53231
4.174138307571411,0.9738153219223022,0.027095532044768333,1.0,0.026184678077697754,1.455721663609144,0.90159965,0.5704799294471741,53252
4.18480920791626,0.9740840196609497,0.02668205089867115,1.0,0.025915980339050293,1.4559808234125344,0.902544,0.5707632303237915,53265
4.195491552352905,0.974713146686554,0.02887580730021,1.0,0.025286853313446045,1.4562336919456689,0.89450395,0.5683512091636658,53156
4.206103086471558,0.975001871585846,0.029258226975798607,1.0,0.024998128414154053,1.4564836732298103,0.8927998,0.5678399801254272,53133
4.216670989990234,0.9753023982048035,0.030213182792067528,1.0,0.024697601795196533,1.4567306492477623,0.889053,0.5667158961296082,53083
4.227227687835693,0.9756109714508057,0.03194546699523926,1.0,0.024389028549194336,1.4569745395332543,0.8823129,0.5646938681602478,52992
4.237800359725952,0.979104220867157,0.04925528168678284,1.0,0.020895779132843018,1.4571834973245827,0.7880281,0.5364084839820862,51719
4.248674392700195,0.9796010851860046,0.04984493553638458,1.0,0.02039891481399536,1.4573874864727228,0.7827373,0.5348212122917175,51647
4.259378910064697,0.980110228061676,0.051769938319921494,1.0,0.019889771938323975,1.457586384192106,0.7681699,0.5304509997367859,51451
4.2703399658203125,0.9806352257728577,0.05323201045393944,1.0,0.019364774227142334,1.4577800319343774,0.7559313,0.5267794132232666,51285
4.281103849411011,0.9832624793052673,0.06472596526145935,1.0,0.017375946044921875,1.4579537913948266,0.6662959,0.4998887777328491,50075
4.291931629180908,0.9839129447937012,0.06537242233753204,1.0,0.016737520694732666,1.458121166601774,0.6465816,0.493974506855011,49809
4.302611351013184,0.9845709800720215,0.06564341485500336,1.0,0.015429019927978516,1.4582754568010536,0.63088286,0.4892648756504059,49597
4.31331467628479,0.9844019412994385,0.0612136535346508,1.0,0.015598058700561523,1.4584314373880594,0.6745697,0.5023709535598755,50187
4.3240437507629395,0.9850164651870728,0.061110664159059525,1.0,0.014983534812927246,1.4585812727361886,0.6727351,0.5018205642700195,50162
4.334795713424683,0.9856255054473877,0.060699962079524994,1.0,0.014374494552612305,1.4587250176817148,0.6737493,0.5021248459815979,50176
4.345658302307129,0.9862222075462341,0.05916539952158928,1.0,0.01377779245376587,1.4588627956062525,0.6849774,0.5054932236671448,50328
4.356337308883667,0.9868109226226807,0.05857754871249199,1.0,0.013189077377319336,1.4589946863800258,0.6876172,0.5062851905822754,50363
4.367236137390137,0.987076461315155,0.05505267158150673,1.0,0.01292353868484497,1.4591239217668743,0.7168853,0.515065610408783,50758
4.378118991851807,0.9876143336296082,0.05250459909439087,1.0,0.012385666370391846,1.4592477784305782,0.7352758,0.5205827355384827,51007
4.388961553573608,0.988126277923584,0.05013512820005417,1.0,0.011873722076416016,1.4593665156513422,0.7514169,0.5254250764846802,51224
4.399852752685547,0.9886119365692139,0.046957217156887054,1.0,0.011388063430786133,1.4594803962856502,0.7724157,0.5317246913909912,51508
4.410519599914551,0.9874923825263977,0.03672444447875023,1.0,0.012507617473602295,1.4596054724603862,0.83617896,0.5508537292480469,52369
4.421248197555542,0.9878489971160889,0.0345156267285347,1.0,0.012151002883911133,1.4597269824892254,0.84616935,0.5538508296012878,52504
4.4319798946380615,0.9884903430938721,0.03032035008072853,1.0,0.01150965690612793,1.4598420790582867,0.86364895,0.5590946674346924,52740
4.442842721939087,0.9899901151657104,0.034646593034267426,1.0,0.01000988483428955,1.4599421779066295,0.8403212,0.5520963668823242,52425
4.453760623931885,0.9903300404548645,0.033246513456106186,1.0,0.009669959545135498,1.460038877502081,0.8463041,0.5538913011550903,52505
4.464524507522583,0.9906576871871948,0.03172179311513901,1.0,0.009342312812805176,1.460132300630209,0.8526796,0.5558038949966431,52592
4.475490570068359,0.9909650087356567,0.030022859573364258,1.0,0.009034991264343262,1.4602226505428524,0.85962,0.557886004447937,52685
4.486504554748535,0.9912608861923218,0.028901375830173492,1.0,0.008739113807678223,1.4603100416809291,0.8638432,0.5591529607772827,52742
4.497665643692017,0.992215633392334,0.03093876875936985,1.0,0.007784366607666016,1.4603878853470058,0.85272545,0.5558176636695862,52592
4.508633136749268,0.9925191402435303,0.02976488694548607,1.0,0.0074808597564697266,1.4604626939445704,0.85735035,0.5572051405906677,52655
4.519534111022949,0.9928166270256042,0.029731491580605507,1.0,0.007183372974395752,1.4605345276743145,0.85685307,0.5570559501647949,52648
4.530523777008057,0.9931113719940186,0.02921362780034542,1.0,0.006888628005981445,1.4606034139543742,0.85850954,0.5575528740882874,52670
4.5415873527526855,0.9940274357795715,0.03310758247971535,1.0,0.005972564220428467,1.4606631395965786,0.8380499,0.551414966583252,52394
4.552216053009033,0.9947083592414856,0.03405163437128067,1.0,0.005291640758514404,1.4607160560041637,0.83150434,0.5494513511657715,52306
4.562967300415039,0.9950507283210754,0.03445058315992355,1.0,0.0049492716789245605,1.460765548720953,0.828534,0.5485602021217346,52266
4.573813438415527,0.9952471852302551,0.03391386196017265,1.0,0.004752814769744873,1.4608130768686505,0.83083713,0.549251139163971,52297
4.584691286087036,0.9955845475196838,0.03359873965382576,1.0,0.004415452480316162,1.4608572313934536,0.8315966,0.5494790077209473,52307
4.595437049865723,0.9959185719490051,0.0335475355386734,1.0,0.004081428050994873,1.4608980456739635,0.8309962,0.549298882484436,52299
4.606266975402832,0.9962550401687622,0.033848438411951065,1.0,0.003744959831237793,1.460935495272276,0.82854325,0.5485630035400391,52266
4.617038726806641,0.9965966939926147,0.03427370265126228,1.0,0.003403306007385254,1.4609695283323498,0.82537854,0.5476135611534119,52223
4.628062725067139,0.9974873065948486,0.03762596473097801,1.0,0.002512693405151367,1.4609946552664013,0.8039352,0.5411806106567383,51933
4.638952732086182,0.9978578090667725,0.03652156889438629,1.0,0.002142190933227539,1.4610160771757335,0.80930316,0.542790949344635,52006
4.649814128875732,0.9982185959815979,0.03567919880151749,1.0,0.0017814040184020996,1.4610338912159175,0.8130815,0.5439244508743286,52057
4.660796642303467,0.9985760450363159,0.0358072891831398,1.0,0.001423954963684082,1.4610481307655543,0.8113131,0.5433939695358276,52033
4.671705961227417,0.9984981417655945,0.03211170434951782,1.0,0.001819610595703125,1.4610663268715114,0.8352275,0.5505682826042175,52356
4.682676792144775,0.998823881149292,0.03292081877589226,1.0,0.0011761188507080078,1.4610780880600185,0.82655764,0.5479673147201538,52239
4.693620920181274,0.9991514682769775,0.03260207176208496,1.0,0.0008485317230224609,1.4610865733772487,0.8273611,0.5482083559036255,52250
4.704631090164185,0.9989227652549744,0.030006619170308113,1.0,0.0010772347450256348,1.461097345724699,0.8411853,0.5523556470870972,52436
4.71547269821167,0.9992263913154602,0.030717937275767326,1.0,0.0007736086845397949,1.4611050818115443,0.8368866,0.5510660409927368,52378
4.726346015930176,0.9995331168174744,0.030660927295684814,1.0,0.00046688318252563477,1.4611097506433695,0.8363837,0.5509151220321655,52372
4.7371132373809814,0.9998400211334229,0.030698223039507866,1.0,0.00015997886657714844,1.4611113504320352,0.8354013,0.550620436668396,52358
4.748166561126709,1.0001436471939087,0.030029231682419777,1.0,-0.0001436471939086914,1.461109913960096,0.8379811,0.5513943433761597,52393
4.758949279785156,0.9999998807907104,0.0274900421500206,1.0,1.1920928955078125e-07,1.461109915152189,0.8505571,0.5551671385765076,52563
4.769540548324585,1.0002723932266235,0.027006005868315697,1.0,-0.00027239322662353516,1.4611071912199227,0.8521437,0.5556431412696838,52584
4.780423402786255,1.0005384683609009,0.02613905631005764,1.0,-0.0005384683609008789,1.4611018065363137,0.8554596,0.5566378831863403,52629
4.791425466537476,1.0010416507720947,0.02722938358783722,1.0,-0.0010416507720947266,1.4610913900285927,0.84927297,0.5547819137573242,52546
4.802456855773926,1.0013145208358765,0.026952898129820824,1.0,-0.0013145208358764648,1.461078244820234,0.84990275,0.5549708604812622,52554
4.813403606414795,1.0015889406204224,0.027762483805418015,1.0,-0.0015889406204223633,1.4610623554140298,0.8454108,0.5536232590675354,52493
4.824340343475342,1.0018703937530518,0.02859811671078205,1.0,-0.0018703937530517578,1.4610436514764993,0.84064794,0.5521944165229797,52429
4.835449457168579,1.0036020278930664,0.036494556814432144,1.0,-0.0036020278930664062,1.4610076311975686,0.7913292,0.5373987555503845,51763
4.846238613128662,1.00396728515625,0.03654884174466133,1.0,-0.00396728515625,1.460967958346006,0.7897437,0.5369231104850769,51742
4.857097625732422,1.0043307542800903,0.03624303638935089,1.0,-0.004330754280090332,1.4609246508032052,0.7904643,0.5371392965316772,51752
4.867743015289307,1.004692554473877,0.03640301525592804,1.0,-0.004692554473876953,1.4608777252584664,0.7881967,0.5364590287208557,51721
4.878145933151245,1.005058765411377,0.036834973841905594,1.0,-0.005058765411376953,1.4608271376043527,0.7841122,0.5352336764335632,51666
4.889111042022705,1.0042389631271362,0.030465150251984596,1.0,-0.0042389631271362305,1.4607847479730813,0.8246723,0.5474016666412354,52213
4.899864673614502,1.0045455694198608,0.030864227563142776,1.0,-0.00454556941986084,1.4607392922788827,0.82163966,0.5464919209480286,52172
4.910305976867676,1.0048537254333496,0.030850835144519806,1.0,-0.004853725433349609,1.4606907550245491,0.8208219,0.5462465882301331,52161
4.920888662338257,1.0056613683700562,0.030016230419278145,1.0,-0.005155324935913086,1.46063920177519,0.8273919,0.5482175946235657,52250
4.931617498397827,1.0059599876403809,0.029719796031713486,1.0,-0.005959987640380859,1.460579601898786,0.82381797,0.547145426273346,52202
4.942376136779785,1.006252646446228,0.028920797631144524,1.0,-0.006252646446228027,1.4605170754343237,0.8272482,0.5481745004653931,52248
4.953071117401123,1.006537914276123,0.028007106855511665,1.0,-0.006537914276123047,1.4604516962915626,0.83123106,0.5493693351745605,52302
4.963952302932739,1.0080145597457886,0.034075841307640076,1.0,-0.008014559745788574,1.4603715506941046,0.79170954,0.5375128984451294,51768
4.974918365478516,1.0083529949188232,0.033526286482810974,1.0,-0.008352994918823242,1.4602880207449165,0.79401916,0.5382058024406433,51800
4.985809564590454,1.0086889266967773,0.03365974873304367,1.0,-0.008688926696777344,1.4602011314779486,0.7920109,0.5376033186912537,51772
4.996654272079468,1.0090211629867554,0.032867301255464554,1.0,-0.009021162986755371,1.460110919848081,0.7958559,0.538756787776947,51824
5.007636070251465,1.0093501806259155,0.032906509935855865,1.0,-0.009350180625915527,1.460017418041822,0.7944756,0.5383427143096924,51806
5.018641710281372,1.0083814859390259,0.02669958956539631,1.0,-0.008381485939025879,1.4599336031824317,0.8328202,0.5498460531234741,52323
5.029393672943115,1.0086418390274048,0.025371834635734558,1.0,-0.008641839027404785,1.4598471847921577,0.8388093,0.5516427755355835,52404
5.040724515914917,1.009140968322754,0.024216584861278534,1.0,-0.00889444351196289,1.4597582403570382,0.83949566,0.5518487095832825,52414
5.051728248596191,1.008168339729309,0.016330014914274216,1.0,-0.009140968322753906,1.4596668306738105,0.84313095,0.5529392957687378,52463
5.062561273574829,1.0083249807357788,0.014929665252566338,1.0,-0.008324980735778809,1.4595835808664528,0.88415384,0.5652461647987366,53016
5.0734875202178955,1.0084681510925293,0.013710148632526398,1.0,-0.008468151092529297,1.4594988993555276,0.88824636,0.5664739012718201,53072
5.084236145019531,1.0086013078689575,0.012579736299812794,1.0,-0.00860130786895752,1.459412886276838,0.89191455,0.5675743818283081,53121
5.095171928405762,1.008831262588501,0.012529815547168255,1.0,-0.008831262588500977,1.459324573650953,0.8916495,0.5674948692321777,53118
5.1060791015625,1.0089524984359741,0.011540615931153297,1.0,-0.008952498435974121,1.4592350486665933,0.89476025,0.568428099155426,53160
5.1170947551727295,1.0090632438659668,0.010862409137189388,1.0,-0.009063243865966797,1.4591444162279337,0.89678776,0.5690363645553589,53187
5.127886772155762,1.0091733932495117,0.011332696303725243,1.0,-0.009173393249511719,1.4590526822954386,0.895013,0.5685039162635803,53163
5.138541221618652,1.010677456855774,0.017941605299711227,1.0,-0.010677456855773926,1.458945907726881,0.8674399,0.5602320432662964,52791
5.149532794952393,1.010858416557312,0.018173698335886,1.0,-0.010858416557312012,1.458837323561308,0.8660377,0.5598113536834717,52772
5.1603569984436035,1.011047124862671,0.019239364191889763,1.0,-0.011047124862670898,1.4587268523126813,0.86103314,0.5583099722862244,52704
5.171192407608032,1.0114352703094482,0.019485780969262123,1.0,-0.011435270309448242,1.4586124996095868,0.85903656,0.5577110052108765,52677
5.181849718093872,1.0153427124023438,0.0390467494726181,1.0,-0.01534271240234375,1.4584590724855635,0.7278472,0.5183541774749756,50906
5.192884922027588,1.0157328844070435,0.03897698596119881,1.0,-0.015732884407043457,1.4583017436414931,0.7266973,0.5180092453956604,50891
5.203855276107788,1.0161207914352417,0.038602061569690704,1.0,-0.0161207914352417,1.4581405357271406,0.7279702,0.5183910727500916,50908
5.214728355407715,1.0165091753005981,0.03906802088022232,1.0,-0.016509175300598145,1.4579754439741346,0.7225435,0.5167630910873413,50835
5.2255895137786865,1.0165472030639648,0.03638927638530731,1.0,-0.016547203063964844,1.457809971943495,0.74312305,0.5229369401931763,51113
5.236411094665527,1.0169087648391724,0.03604227304458618,1.0,-0.016908764839172363,1.4576408842951032,0.74421793,0.5232653617858887,51127
5.247219800949097,1.0172691345214844,0.0360407717525959,1.0,-0.017269134521484375,1.4574681929498883,0.7427168,0.5228150486946106,51107
5.2579779624938965,1.0176194906234741,0.03403659164905548,1.0,-0.01761949062347412,1.4572919980436536,0.75604516,0.5268135666847229,51287
5.268805027008057,1.0175955295562744,0.03105155937373638,1.0,-0.017595529556274414,1.457116042748091,0.77672565,0.5330176949501038,51566
5.279613971710205,1.017924427986145,0.028750579804182053,1.0,-0.01792442798614502,1.4569367984682295,0.7904685,0.5371405482292175,51752
5.29033088684082,1.0184508562088013,0.024210376664996147,1.0,-0.01819896697998047,1.4567548087984297,0.80554366,0.5416631102561951,51955
5.301128625869751,1.0195428133010864,0.02689703181385994,1.0,-0.01845085620880127,1.4565703002363417,0.8159978,0.5447993874549866,52096
5.312199115753174,1.0197988748550415,0.024317597970366478,1.0,-0.019798874855041504,1.4563723114877913,0.8112258,0.5433677434921265,52032
5.3231847286224365,1.02003014087677,0.021867046132683754,1.0,-0.02003014087677002,1.4561720100790236,0.8242562,0.5472768545150757,52208
5.334065914154053,1.0202351808547974,0.01907060109078884,1.0,-0.020235180854797363,1.4559696582704758,0.8382983,0.551489531993866,52397
5.345120191574097,1.0204163789749146,0.017476806417107582,1.0,-0.02041637897491455,1.4557654944807266,0.84562606,0.5536878705024719,52496
5.35612416267395,1.02003014087677,0.012795492075383663,1.0,-0.02003014087677002,1.4555651930719589,0.8674302,0.5602290630340576,52791
5.367058515548706,1.0201514959335327,0.011485058814287186,1.0,-0.020151495933532715,1.4553636781126236,0.87243456,0.5617303848266602,52858
5.377991199493408,1.0202662944793701,0.011456340551376343,1.0,-0.020266294479370117,1.4551610151678298,0.8722297,0.5616689324378967,52855
5.3888020515441895,1.0203739404678345,0.010079114697873592,1.0,-0.020373940467834473,1.4549572757631515,0.8773489,0.5632047057151794,52925
5.399693012237549,1.0202804803848267,0.00749760027974844,1.0,-0.02028048038482666,1.4547544709593032,0.88704085,0.5661122798919678,53055
5.4103991985321045,1.0203558206558228,0.007579352706670761,1.0,-0.020355820655822754,1.454550912752745,0.88653445,0.5659603476524353,53049
5.421047210693359,1.0204907655715942,0.005731787066906691,1.0,-0.02049076557159424,1.454346005097029,0.8926784,0.5678035616874695,53132
5.431989908218384,1.0195523500442505,-0.00016592329484410584,1.0,-0.01955235004425049,1.4541504815965864,0.91238433,0.573715329170227,53398
5.442945718765259,1.0195473432540894,-0.0008338799234479666,1.0,-0.019547343254089355,1.4539550081640455,0.9141934,0.574258029460907,53422
5.453677415847778,1.019534707069397,-0.0018855142407119274,1.0,-0.019534707069396973,1.4537596610933516,0.91700643,0.5751019716262817,53460
5.464327335357666,1.0195125341415405,-0.002548227785155177,1.0,-0.019512534141540527,1.4535645357519362,0.9187334,0.5756200551986694,53483
5.474948883056641,1.0194823741912842,-0.0032713559921830893,1.0,-0.01948237419128418,1.4533697120100233,0.9205912,0.5761773586273193,53508
5.485647201538086,1.0212887525558472,0.00732234725728631,1.0,-0.021288752555847168,1.4531568244844648,0.8852146,0.5655643939971924,53031
5.496312856674194,1.0213643312454224,0.007855124771595001,1.0,-0.021364331245422363,1.4529431811720106,0.88304186,0.5649125576019287,53001
5.5071306228637695,1.0214446783065796,0.008206755854189396,1.0,-0.02144467830657959,1.4527287343889448,0.88149995,0.5644500255584717,52981
5.517817735671997,1.0215343236923218,0.009959469549357891,1.0,-0.021534323692321777,1.4525133911520216,0.87450665,0.5623520612716675,52886
5.528784513473511,1.0213792324066162,0.009229985997080803,1.0,-0.02137923240661621,1.4522995988279555,0.8775751,0.5632725954055786,52928
5.539602041244507,1.0214691162109375,0.008907625451683998,1.0,-0.0214691162109375,1.452084907665846,0.87855035,0.5635651350021362,52941
5.550346374511719,1.021669864654541,0.010724740102887154,1.0,-0.021566152572631836,1.4518692461401197,0.8741666,0.562250018119812,52882
5.561496019363403,1.023816704750061,0.021944396197795868,1.0,-0.023816704750061035,1.451631079092619,0.81035167,0.5431054830551147,52020
5.572478294372559,1.0240404605865479,0.022989409044384956,1.0,-0.02404046058654785,1.4513906744867535,0.8034165,0.5410249829292297,51926
5.583377122879028,1.0242706537246704,0.023037713021039963,1.0,-0.02427065372467041,1.4511479679495067,0.8022891,0.5406867861747742,51911
5.594328165054321,1.0245002508163452,0.02281532622873783,1.0,-0.024500250816345215,1.4509029654413432,0.8027803,0.5408341288566589,51918
5.605363607406616,1.024731159210205,0.02338109351694584,1.0,-0.024731159210205078,1.4506556538492412,0.7985127,0.5395538210868835,51860
5.61609673500061,1.0250742435455322,0.02409314550459385,1.0,-0.025074243545532227,1.4504049114137858,0.79289013,0.5378670692443848,51784
5.626862525939941,1.0253114700317383,0.023457633331418037,1.0,-0.02531147003173828,1.4501517967134685,0.7959339,0.5387802124023438,51825
5.637821912765503,1.0255461931228638,0.023477621376514435,1.0,-0.02554619312286377,1.4498963347822398,0.7949215,0.5384764671325684,51812
5.649114370346069,1.0257781744003296,0.022728627547621727,1.0,-0.02577817440032959,1.4496385530382365,0.79864496,0.539593517780304,51862
5.659821510314941,1.0263038873672485,0.021750502288341522,1.0,-0.026086091995239258,1.4493776921182842,0.80314225,0.5409427285194397,51923
5.670721769332886,1.0265140533447266,0.020507438108325005,1.0,-0.026303887367248535,1.4491146532446118,0.8026311,0.5407893657684326,51916
5.681535005569458,1.026715636253357,0.019343022257089615,1.0,-0.026715636253356934,1.4488474968820781,0.81524944,0.5445748567581177,52086
5.692431449890137,1.027336597442627,0.020503481850028038,1.0,-0.027336597442626953,1.4485741309076519,0.80658466,0.5419753789901733,51969
5.703355073928833,1.027535080909729,0.019340908154845238,1.0,-0.027535080909729004,1.4482987800985545,0.81258535,0.5437756180763245,52050
5.714292049407959,1.0277221202850342,0.018105940893292427,1.0,-0.02772212028503418,1.4480215588957042,0.8188524,0.5456557273864746,52135
5.72519588470459,1.0278929471969604,0.016048185527324677,1.0,-0.02789294719696045,1.4477426294237346,0.829344,0.5488032102584839,52276
5.736305236816406,1.026877760887146,0.007732427213340998,1.0,-0.026877760887145996,1.447473851814863,0.8702886,0.5610865950584412,52829
5.747318983078003,1.0269463062286377,0.005952473729848862,1.0,-0.026946306228637695,1.4472043887525767,0.8771338,0.5631401538848877,52922
5.758306264877319,1.0269925594329834,0.003307232167571783,1.0,-0.0269925594329834,1.4469344631582468,0.8868195,0.566045880317688,53052
5.769183874130249,1.0270166397094727,0.001474372809752822,1.0,-0.027016639709472656,1.446664296761152,0.8930692,0.5679208040237427,53137
5.780009984970093,1.027025818824768,0.00036394959897734225,1.0,-0.027025818824768066,1.4463940385729044,0.8966873,0.5690062046051025,53186
5.790685653686523,1.025756597518921,-0.006437081843614578,1.0,-0.0257565975189209,1.4461364725977153,0.91868174,0.5756045579910278,53483
5.801439523696899,1.0256953239440918,-0.005827898625284433,1.0,-0.025695323944091797,1.4458795193582743,0.91706717,0.5751201510429382,53461
5.8124308586120605,1.0256333351135254,-0.006525224074721336,1.0,-0.02563333511352539,1.4456231860071391,0.9189368,0.5756810307502747,53486
5.823116302490234,1.0257383584976196,-0.006184381432831287,1.0,-0.02573835849761963,1.445365802422163,0.91782427,0.5753473043441772,53471
5.833851099014282,1.0256731510162354,-0.006743103265762329,1.0,-0.02567315101623535,1.4451090709120007,0.9193187,0.5757956504821777,53491
5.844599008560181,1.025601863861084,-0.007508420385420322,1.0,-0.025601863861083984,1.4448530522733898,0.921326,0.5763977766036987,53518
5.855375051498413,1.0255255699157715,-0.007758086547255516,1.0,-0.025525569915771484,1.444597796574232,0.9219925,0.5765978097915649,53527
5.86599063873291,1.0264191627502441,-0.0029834418091923,1.0,-0.02641916275024414,1.4443336049467297,0.90751964,0.5722559094429016,53332
5.876588821411133,1.0263913869857788,-0.0025949538685381413,1.0,-0.02639138698577881,1.444069691076872,0.9063111,0.5718933343887329,53316
5.8872315883636475,1.0263698101043701,-0.0017245932249352336,1.0,-0.026369810104370117,1.4438059929758282,0.90359145,0.5710774660110474,53279
5.897922039031982,1.026349425315857,-0.0023562004789710045,1.0,-0.026349425315856934,1.4435424987226697,0.9054842,0.5716452598571777,53304
5.908592224121094,1.026324987411499,-0.00220320001244545,1.0,-0.026324987411499023,1.4432792488485546,0.9049708,0.5714913010597229,53297
5.919201374053955,1.0265707969665527,-0.0002211866230936721,1.0,-0.026570796966552734,1.4430135408788891,0.89823616,0.5694708824157715,53207
5.930037975311279,1.026580810546875,0.0016556510236114264,1.0,-0.026580810546875,1.4427477327734204,0.8919613,0.5675884485244751,53122
5.940972328186035,1.0265986919403076,0.002238145563751459,1.0,-0.026598691940307617,1.4424817458540173,0.88986784,0.566960334777832,53094
5.9517433643341064,1.027951717376709,0.009703943505883217,1.0,-0.027951717376708984,1.4422022286802503,0.85749567,0.5572487115859985,52657
5.9625818729400635,1.028050184249878,0.01036809105426073,1.0,-0.02805018424987793,1.4419217268377515,0.8541654,0.5562496185302734,52612
5.973490476608276,1.0281550884246826,0.01062376331537962,1.0,-0.028155088424682617,1.4416401759535047,0.8526337,0.5557901263237,52591
5.984104156494141,1.028261661529541,0.010422596707940102,1.0,-0.028261661529541016,1.4413575593382093,0.8531875,0.5559563040733337,52598
5.994718074798584,1.0278533697128296,0.008655374869704247,1.0,-0.02785336971282959,1.441079025641081,0.861874,0.5585622191429138,52716
6.005173921585083,1.027941346168518,0.008592666126787663,1.0,-0.027941346168518066,1.4407996121793958,0.8618405,0.5585521459579468,52715
6.015906095504761,1.0280274152755737,0.008610475808382034,1.0,-0.02802741527557373,1.4405193380266401,0.8614617,0.5584385395050049,52710
6.026589632034302,1.0281171798706055,0.009265288710594177,1.0,-0.02811717987060547,1.440238166227934,0.858278,0.557483434677124,52667
6.037358522415161,1.028204321861267,0.008447514846920967,1.0,-0.02820432186126709,1.4399561230093214,0.8615532,0.5584659576416016,52711
6.048465967178345,1.028988003730774,0.012210852466523647,1.0,-0.028988003730773926,1.4396662429720137,0.8422371,0.5526711344718933,52451
6.059090852737427,1.0291104316711426,0.012265404686331749,1.0,-0.029110431671142578,1.4393751386553022,0.8415328,0.5524598956108093,52441
6.0700438022613525,1.02934992313385,0.012064595706760883,1.0,-0.029230833053588867,1.4390828303247662,0.8435733,0.5530720353126526,52469
6.080939292907715,1.0270317792892456,-0.00030154804699122906,1.0,-0.027031779289245605,1.4388125125318738,0.8966327,0.5689898133277893,53185
6.0918848514556885,1.0270222425460815,-0.0016101277433335781,1.0,-0.027022242546081543,1.438542290106413,0.9007821,0.5702346563339233,53241
6.102656126022339,1.0270028114318848,-0.002359263598918915,1.0,-0.027002811431884766,1.4382722619920942,0.9030781,0.5709234476089478,53272
6.113344430923462,1.0269795656204224,-0.002857021288946271,1.0,-0.026979565620422363,1.43800246633589,0.9045682,0.5713704824447632,53292
6.124109506607056,1.0273531675338745,-0.001945875701494515,1.0,-0.02735316753387451,1.437728934660551,0.90111417,0.5703343152999878,53245
6.134639501571655,1.0273284912109375,-0.003110964549705386,1.0,-0.0273284912109375,1.4374556497484416,0.9046804,0.5714041590690613,53294
6.1454432010650635,1.0272938013076782,-0.003742913482710719,1.0,-0.027293801307678223,1.4371827117353648,0.90656334,0.5719690322875977,53319
6.156456232070923,1.027254581451416,-0.003961511421948671,1.0,-0.027254581451416016,1.4369101659208507,0.9072031,0.5721609592437744,53328
6.167131662368774,1.030134916305542,0.01140355784446001,1.0,-0.030134916305541992,1.4366088167577953,0.84194803,0.5525844097137451,52447
6.177649974822998,1.030246615409851,0.010867037810385227,1.0,-0.030246615409851074,1.4363063506036968,0.84414595,0.5532438158988953,52476
6.188338041305542,1.0303605794906616,0.011975027620792389,1.0,-0.03036057949066162,1.4360027448087902,0.83827496,0.5514824986457825,52397
6.198866367340088,1.0304800271987915,0.011693784035742283,1.0,-0.030480027198791504,1.4356979445368023,0.839233,0.5517699122428894,52410
6.209789037704468,1.0316585302352905,0.018063737079501152,1.0,-0.03165853023529053,1.4353813592344493,0.80077255,0.5402317643165588,51891
6.220390796661377,1.031840205192566,0.018198879435658455,1.0,-0.03184020519256592,1.4350629571825237,0.799214,0.5397642254829407,51870
